OWNER	TABLE_NAME	COLUMN_NAME	DATA_TYPE	DATA_LENGTH	NULLABLE	NUM_DISTINCT	NUM_NULLS	IS_NULL	IS_DIMENSION	Max Distinct
OASIS3	HIST_CAT_CATEGORIES	CAT_CUSTOM_NAME_TWO	VARCHAR2	150	Y	0	0	TRUE	#DIV/0!	0
OASIS3	HIST_CAT_CATEGORIES	CAT_CUSTOM_NAME_THREE	VARCHAR2	150	Y	0	0	TRUE	#DIV/0!	0
OASIS3	HIST_CAT_CATEGORIES	CAT_CUSTOM_TIME_ONE	NUMBER	22	Y	0	0	TRUE	#DIV/0!	0
OASIS3	HIST_CAT_CATEGORIES	CAT_CUSTOM_TIME_TWO	NUMBER	22	Y	0	0	TRUE	#DIV/0!	0
OASIS3	HIST_CAT_CATEGORIES	CAT_CUSTOM_TIME_THREE	NUMBER	22	Y	0	0	TRUE	#DIV/0!	0
OASIS3	HIST_CAT_CATEGORIES	CAT_CUSTOM_DESCRIPTION_ONE	VARCHAR2	1000	Y	0	0	TRUE	#DIV/0!	0
OASIS3	HIST_CAT_CATEGORIES	CAT_CUSTOM_DESCRIPTION_TWO	VARCHAR2	1000	Y	0	0	TRUE	#DIV/0!	0
OASIS3	HIST_CAT_CATEGORIES	CAT_CUSTOM_DESCRIPTION_THREE	VARCHAR2	1000	Y	0	0	TRUE	#DIV/0!	0
OASIS3	HIST_CAT_CATEGORIES	CAT_CUSTOM_ID_ONE	NUMBER	22	Y	0	0	TRUE	#DIV/0!	0
OASIS3	HIST_CAT_CATEGORIES	CAT_CUSTOM_ID_TWO	NUMBER	22	Y	0	0	TRUE	#DIV/0!	0
OASIS3	HIST_CAT_CATEGORIES	CAT_CUSTOM_ID_THREE	NUMBER	22	Y	0	0	TRUE	#DIV/0!	0
OASIS3	HIST_CAT_CATEGORIES	ACTION	CHAR	1	N	0	0	TRUE	#DIV/0!	0
OASIS3	HIST_CAT_CATEGORIES	AUDITED_DATE	DATE	7	N	0	0	TRUE	#DIV/0!	0
OASIS3	HIST_CBP_CASH_BOOK_GROUPS	HIST_ID	NUMBER	22	N	0	0	TRUE	#DIV/0!	0
OASIS3	HIST_CBP_CASH_BOOK_GROUPS	CBP_ID	NUMBER	22	N	0	0	TRUE	#DIV/0!	0
OASIS3	HIST_CBP_CASH_BOOK_GROUPS	CBP_VERSION	NUMBER	22	N	0	0	TRUE	#DIV/0!	0
OASIS3	HIST_CBP_CASH_BOOK_GROUPS	CBP_LAST_UPDATED	DATE	7	N	0	0	TRUE	#DIV/0!	0
OASIS3	HIST_CBP_CASH_BOOK_GROUPS	CBP_LAST_UPDATED_BY	VARCHAR2	250	N	0	0	TRUE	#DIV/0!	0
OASIS3	HIST_CBP_CASH_BOOK_GROUPS	CBP_LAST_UPDATED_NAME	VARCHAR2	401	N	0	0	TRUE	#DIV/0!	0
OASIS3	HIST_CBP_CASH_BOOK_GROUPS	CBP_CODE	VARCHAR2	20	N	0	0	TRUE	#DIV/0!	0
OASIS3	HIST_CBP_CASH_BOOK_GROUPS	CBP_DESCRIPTION	VARCHAR2	1000	N	0	0	TRUE	#DIV/0!	0
OASIS3	HIST_CBP_CASH_BOOK_GROUPS	CBP_BATCH_TYPE_CODE	VARCHAR2	20	N	0	0	TRUE	#DIV/0!	0
OASIS3	HIST_CBP_CASH_BOOK_GROUPS	CBP_DIRECTION_CODE	VARCHAR2	20	N	0	0	TRUE	#DIV/0!	0
OASIS3	HIST_CBP_CASH_BOOK_GROUPS	CBP_IN_USE_YN	CHAR	1	N	0	0	TRUE	#DIV/0!	0
OASIS3	HIST_CBP_CASH_BOOK_GROUPS	ACTION	CHAR	1	N	0	0	TRUE	#DIV/0!	0
OASIS3	HIST_CBP_CASH_BOOK_GROUPS	AUDITED_DATE	DATE	7	N	0	0	TRUE	#DIV/0!	0
OASIS3	HIST_CHI_CHARGE_HISTORY	HIST_ID	NUMBER	22	N	75	0	TRUE	FALSE	75
OASIS3	HIST_CHI_CHARGE_HISTORY	CHI_ID	NUMBER	22	N	75	0	TRUE	FALSE	75
OASIS3	HIST_CHI_CHARGE_HISTORY	CHI_CRG_ID	NUMBER	22	N	35	0	TRUE	FALSE	75
OASIS3	HIST_CHI_CHARGE_HISTORY	CHI_COMMENTS	VARCHAR2	400	N	41	0	TRUE	FALSE	75
OASIS3	HIST_CHI_CHARGE_HISTORY	CHI_LAST_UPDATED_BY	VARCHAR2	250	N	11	0	TRUE	FALSE	75
OASIS3	HIST_CHI_CHARGE_HISTORY	CHI_LAST_UPDATED_NAME	VARCHAR2	401	N	11	0	TRUE	FALSE	75
OASIS3	HIST_CHI_CHARGE_HISTORY	CHI_LAST_UPDATED	DATE	7	N	75	0	TRUE	FALSE	75
OASIS3	HIST_CHI_CHARGE_HISTORY	CHI_COURT_DATE	DATE	7	Y	50	0	TRUE	FALSE	75
OASIS3	HIST_CHI_CHARGE_HISTORY	CHI_STATUS_NAME	VARCHAR2	50	Y	11	1	FALSE	FALSE	75
OASIS3	HIST_CHI_CHARGE_HISTORY	ACTION	CHAR	1	N	1	0	TRUE	FALSE	75
OASIS3	HIST_CHI_CHARGE_HISTORY	AUDITED_DATE	DATE	7	N	23	0	TRUE	FALSE	75
OASIS3	HIST_CLE_CLAIM_EVIDENCE	CLE_SUPPLY_TYPE	VARCHAR2	50	Y	3	30859	FALSE	TRUE	80767
OASIS3	HIST_CLE_CLAIM_EVIDENCE	HIST_ID	NUMBER	22	N	80767	0	TRUE	FALSE	80767
OASIS3	HIST_CLE_CLAIM_EVIDENCE	CLE_ID	NUMBER	22	N	80767	0	TRUE	FALSE	80767
OASIS3	HIST_CLE_CLAIM_EVIDENCE	CLE_CLM_ID	NUMBER	22	N	33584	0	TRUE	FALSE	80767
OASIS3	HIST_CLE_CLAIM_EVIDENCE	CLE_FILENAME	VARCHAR2	200	Y	25930	12667	FALSE	FALSE	80767
OASIS3	HIST_CLE_CLAIM_EVIDENCE	CLE_DRM_ID	NUMBER	22	Y	31138	12667	FALSE	FALSE	80767
OASIS3	HIST_CLE_CLAIM_EVIDENCE	CLE_LAST_UPDATED_BY	VARCHAR2	250	N	2526	0	TRUE	TRUE	80767
OASIS3	HIST_CLE_CLAIM_EVIDENCE	CLE_LAST_UPDATED_NAME	VARCHAR2	401	N	2530	0	TRUE	TRUE	80767
OASIS3	HIST_CLE_CLAIM_EVIDENCE	CLE_LAST_UPDATED	DATE	7	N	61064	0	TRUE	FALSE	80767
OASIS3	HIST_CLE_CLAIM_EVIDENCE	CLE_VERSION	NUMBER	22	N	1	0	TRUE	TRUE	80767
OASIS3	HIST_CLE_CLAIM_EVIDENCE	ACTION	CHAR	1	N	1	0	TRUE	TRUE	80767
OASIS3	HIST_CLE_CLAIM_EVIDENCE	AUDITED_DATE	DATE	7	N	66840	0	TRUE	FALSE	80767
OASIS3	HIST_CLH_CLAIM_HISTORIES	HIST_ID	NUMBER	22	N	12534	0	TRUE	FALSE	12534
OASIS3	HIST_CLH_CLAIM_HISTORIES	CLH_ID	NUMBER	22	N	12534	0	TRUE	FALSE	12534
OASIS3	HIST_CLH_CLAIM_HISTORIES	CLH_CLM_ID	NUMBER	22	N	11591	0	TRUE	FALSE	12534
OASIS3	HIST_CLH_CLAIM_HISTORIES	CLH_REASON_FOR_CHANGE	VARCHAR2	1000	Y	13	927	FALSE	TRUE	12534
OASIS3	HIST_CLH_CLAIM_HISTORIES	CLH_LAST_UPDATED_BY	VARCHAR2	250	N	1538	0	TRUE	TRUE	12534
OASIS3	HIST_CLH_CLAIM_HISTORIES	CLH_LAST_UPDATED_NAME	VARCHAR2	401	N	1536	0	TRUE	TRUE	12534
OASIS3	HIST_CLH_CLAIM_HISTORIES	CLH_LAST_UPDATED	DATE	7	N	4898	0	TRUE	FALSE	12534
OASIS3	HIST_CLH_CLAIM_HISTORIES	CLH_VERSION	NUMBER	22	N	1	0	TRUE	TRUE	12534
OASIS3	HIST_CLH_CLAIM_HISTORIES	CLH_PRIORITY_FROM	NUMBER	22	Y	3	11617	FALSE	TRUE	12534
OASIS3	HIST_CLH_CLAIM_HISTORIES	CLH_PRIORITY_TO	NUMBER	22	Y	4	393	FALSE	TRUE	12534
OASIS3	HIST_CLH_CLAIM_HISTORIES	CLH_ADMITTED_VALUE_FROM	NUMBER	22	Y	0	12534	FALSE	TRUE	12534
OASIS3	HIST_CLH_CLAIM_HISTORIES	CLH_ADMITTED_VALUE_TO	NUMBER	22	Y	1	12533	FALSE	TRUE	12534
OASIS3	HIST_CLH_CLAIM_HISTORIES	CLH_PAID_TO_DATE_FROM	NUMBER	22	Y	0	12534	FALSE	TRUE	12534
OASIS3	HIST_CLH_CLAIM_HISTORIES	CLH_PAID_TO_DATE_TO	NUMBER	22	Y	0	12534	FALSE	TRUE	12534
OASIS3	HIST_CLH_CLAIM_HISTORIES	CLH_JOINT_PAID_FROM	NUMBER	22	Y	0	12534	FALSE	TRUE	12534
OASIS3	HIST_CLH_CLAIM_HISTORIES	CLH_JOINT_PAID_TO	NUMBER	22	Y	1	12533	FALSE	TRUE	12534
OASIS3	HIST_CLH_CLAIM_HISTORIES	CLH_CLS_STATUS_TO_ID	NUMBER	22	Y	6	0	TRUE	TRUE	12534
OASIS3	HIST_CLH_CLAIM_HISTORIES	CLH_CLS_STATUS_FROM_ID	NUMBER	22	Y	3	11591	FALSE	TRUE	12534
OASIS3	HIST_CLH_CLAIM_HISTORIES	CLH_ESE_ESTATE_NUMBER	NUMBER	22	N	1503	0	TRUE	TRUE	12534
OASIS3	HIST_CLH_CLAIM_HISTORIES	CLH_TC_FROM_ID	NUMBER	22	Y	7	11591	FALSE	TRUE	12534
OASIS3	HIST_CLH_CLAIM_HISTORIES	CLH_TC_TO_ID	NUMBER	22	Y	8	0	TRUE	TRUE	12534
OASIS3	HIST_CLH_CLAIM_HISTORIES	ACTION	CHAR	1	N	1	0	TRUE	TRUE	12534
OASIS3	HIST_CLH_CLAIM_HISTORIES	AUDITED_DATE	DATE	7	N	2714	0	TRUE	TRUE	12534
OASIS3	HIST_CLM_CLAIMS	HIST_ID	NUMBER	22	N	1373607	0	TRUE	FALSE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_ID	NUMBER	22	N	547712	0	TRUE	FALSE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_CREATED_BY	VARCHAR2	250	N	16094	0	TRUE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_CREATED_NAME	VARCHAR2	401	N	15845	0	TRUE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_CTE_ID	NUMBER	22	N	16	0	TRUE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_TC_ID	NUMBER	22	N	94	0	TRUE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_CLS_ID	NUMBER	22	N	9	0	TRUE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_TYPE	VARCHAR2	10	N	2	0	TRUE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_CREATED	DATE	7	N	256832	0	TRUE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_LAST_UPDATED_BY	VARCHAR2	250	N	16067	0	TRUE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_LAST_UPDATED_NAME	VARCHAR2	401	N	15833	0	TRUE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_LAST_UPDATED	DATE	7	N	698496	0	TRUE	FALSE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_VERSION	NUMBER	22	N	664	0	TRUE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_STATUS_DATE	DATE	7	Y	96040	1090536	FALSE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_MANUAL_SOURCE_CODE	VARCHAR2	4	Y	3	319872	FALSE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_UNDER_APPEAL_YN	CHAR	1	Y	2	576248	FALSE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_PRIORITY	NUMBER	22	Y	51	20105	FALSE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_CREDITOR_REFERENCE	VARCHAR2	150	Y	195216	652996	FALSE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_NOTIFIED_VALUE	NUMBER	22	Y	233936	217027	FALSE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_CLAIM_VALUE	NUMBER	22	Y	96168	827163	FALSE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_CONTRACT_INTEREST_YN	CHAR	1	Y	2	1062115	FALSE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_CLAIM_VALUE_TBA_YN	CHAR	1	Y	1	1373593	FALSE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_IRD_NUMBER	VARCHAR2	12	Y	113	1372325	FALSE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_INCLUDE_OA_GST_YN	CHAR	1	Y	2	1365869	FALSE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_OA_GST_AMOUNT	NUMBER	22	Y	184	1372959	FALSE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_WAGES_TAX_RATE	NUMBER	22	Y	56	1372542	FALSE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_COMMENTS	VARCHAR2	4000	Y	127640	671859	FALSE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_ITS_AWARE_DATE	DATE	7	Y	4028	310804	FALSE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_LODGED_WITH_ITS_DATE	DATE	7	Y	3121	1151416	FALSE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_ADMITTED_VALUE	NUMBER	22	Y	27854	1219901	FALSE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_WITHDRAWN_REASON	VARCHAR2	4000	Y	779	1371884	FALSE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_WITHDRAWN_BY	VARCHAR2	250	Y	250	1371884	FALSE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_WITHDRAWN_BY_NAME	VARCHAR2	401	Y	256	1371884	FALSE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_WITHDRAWN_DATE	DATE	7	Y	684	1371884	FALSE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_CUR_CODE	VARCHAR2	3	Y	9	809412	FALSE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_WTC_ID	NUMBER	22	Y	0	1373607	FALSE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_CTT_ID	NUMBER	22	N	130480	0	TRUE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_KCR_ID	NUMBER	22	Y	2120	736834	FALSE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_ONC_ID	NUMBER	22	Y	65452	1053735	FALSE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_JOINT_PAID_TO_DATE	NUMBER	22	Y	2944	1123213	FALSE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_RINGFENCE_TYPE_CODE	VARCHAR2	3	N	2	0	TRUE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_REASON_FOR_CHANGE	VARCHAR2	4000	Y	9929	1329431	FALSE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_LARGE_CLM_FILED_ALERT_SENT	DATE	7	Y	419	1370388	FALSE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	CLM_CRED_RPT_SENT	DATE	7	Y	10494	1264226	FALSE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	ACTION	CHAR	1	N	2	0	TRUE	TRUE	1373607
OASIS3	HIST_CLM_CLAIMS	AUDITED_DATE	DATE	7	N	646656	0	TRUE	FALSE	1373607
OASIS3	HIST_CMR_COMMISSION_RATES	HIST_ID	NUMBER	22	N	64	0	TRUE	FALSE	64
OASIS3	HIST_CMR_COMMISSION_RATES	CMR_ID	NUMBER	22	N	18	0	TRUE	FALSE	64
OASIS3	HIST_CMR_COMMISSION_RATES	CMR_EST_ID	NUMBER	22	N	6	0	TRUE	FALSE	64
OASIS3	HIST_CMR_COMMISSION_RATES	CMR_START_AMOUNT	NUMBER	22	N	3	0	TRUE	FALSE	64
OASIS3	HIST_CMR_COMMISSION_RATES	CMR_END_AMOUNT	NUMBER	22	N	3	0	TRUE	FALSE	64
OASIS3	HIST_CMR_COMMISSION_RATES	CMR_PERCENT	NUMBER	22	N	6	0	TRUE	FALSE	64
OASIS3	HIST_CMR_COMMISSION_RATES	CMR_START_DATE	DATE	7	N	5	0	TRUE	FALSE	64
OASIS3	HIST_CMR_COMMISSION_RATES	CMR_ACTIVE_YN	CHAR	1	N	1	0	TRUE	FALSE	64
OASIS3	HIST_CMR_COMMISSION_RATES	CMR_OTHER_PERCENT	NUMBER	22	N	1	0	TRUE	FALSE	64
OASIS3	HIST_CMR_COMMISSION_RATES	CMR_LAST_UPDATED_BY	VARCHAR2	250	N	5	0	TRUE	FALSE	64
OASIS3	HIST_CMR_COMMISSION_RATES	CMR_LAST_UPDATED_NAME	VARCHAR2	401	N	5	0	TRUE	FALSE	64
OASIS3	HIST_CMR_COMMISSION_RATES	CMR_LAST_UPDATED	DATE	7	N	47	0	TRUE	FALSE	64
OASIS3	HIST_CMR_COMMISSION_RATES	CMR_VERSION	NUMBER	22	N	5	0	TRUE	FALSE	64
OASIS3	HIST_CMR_COMMISSION_RATES	CMR_END_DATE	DATE	7	Y	0	64	FALSE	FALSE	64
OASIS3	HIST_CMR_COMMISSION_RATES	ACTION	CHAR	1	N	1	0	TRUE	FALSE	64
OASIS3	HIST_CMR_COMMISSION_RATES	AUDITED_DATE	DATE	7	N	64	0	TRUE	FALSE	64
OASIS3	HIST_CNE_NAMES	HIST_ID	NUMBER	22	N	84444	0	TRUE	FALSE	84444
OASIS3	HIST_CNE_NAMES	CNE_ID	NUMBER	22	N	66616	0	TRUE	FALSE	84444
OASIS3	HIST_CNE_NAMES	CNE_CTT_ID	NUMBER	22	N	61776	0	TRUE	FALSE	84444
OASIS3	HIST_CNE_NAMES	CNE_TYPE	VARCHAR2	10	N	2	0	TRUE	TRUE	84444
OASIS3	HIST_CNE_NAMES	CNE_VERSION	NUMBER	22	N	43	0	TRUE	TRUE	84444
OASIS3	HIST_CNE_NAMES	CNE_CREATED	DATE	7	N	57304	0	TRUE	FALSE	84444
OASIS3	HIST_CNE_NAMES	CNE_CREATED_BY	VARCHAR2	250	N	10232	0	TRUE	TRUE	84444
OASIS3	HIST_CNE_NAMES	CNE_CREATED_NAME	VARCHAR2	401	N	10133	0	TRUE	TRUE	84444
OASIS3	HIST_CNE_NAMES	CNE_LAST_UPDATED	DATE	7	N	72576	0	TRUE	FALSE	84444
OASIS3	HIST_CNE_NAMES	CNE_LAST_UPDATED_BY	VARCHAR2	250	N	11982	0	TRUE	TRUE	84444
OASIS3	HIST_CNE_NAMES	CNE_LAST_UPDATED_NAME	VARCHAR2	401	N	11859	0	TRUE	TRUE	84444
OASIS3	HIST_CNE_NAMES	CNE_VALID_FROM	DATE	7	N	4304	0	TRUE	TRUE	84444
OASIS3	HIST_CNE_NAMES	CNE_TYPE_CODE	VARCHAR2	3	N	7	0	TRUE	TRUE	84444
OASIS3	HIST_CNE_NAMES	CNE_VALID_TO	DATE	7	Y	252	83918	FALSE	TRUE	84444
OASIS3	HIST_CNE_NAMES	CNE_NOTES	VARCHAR2	2000	Y	24218	56177	FALSE	FALSE	84444
OASIS3	HIST_CNE_NAMES	CNE_FIRST_NAME	VARCHAR2	200	Y	11705	25504	FALSE	TRUE	84444
OASIS3	HIST_CNE_NAMES	CNE_LAST_NAME	VARCHAR2	200	Y	16870	25504	FALSE	TRUE	84444
OASIS3	HIST_CNE_NAMES	CNE_MIDDLE_NAMES	VARCHAR2	200	Y	3352	68581	FALSE	TRUE	84444
OASIS3	HIST_CNE_NAMES	CNE_TITLE_CODE	VARCHAR2	240	Y	8	76987	FALSE	TRUE	84444
OASIS3	HIST_CNE_NAMES	CNE_ORGANISATION_NAME	VARCHAR2	200	Y	17466	58940	FALSE	TRUE	84444
OASIS3	HIST_CNE_NAMES	ACTION	CHAR	1	N	2	0	TRUE	TRUE	84444
OASIS3	HIST_CNE_NAMES	AUDITED_DATE	DATE	7	N	83512	0	TRUE	FALSE	84444
OASIS3	HIST_CNO_NOTIFICATION_OPTIONS	HIST_ID	NUMBER	22	N	31218	0	TRUE	FALSE	31218
OASIS3	HIST_CNO_NOTIFICATION_OPTIONS	CNO_ID	NUMBER	22	N	7007	0	TRUE	TRUE	31218
OASIS3	HIST_CNO_NOTIFICATION_OPTIONS	CNO_THREE_MONTHLY_YN	CHAR	1	N	2	0	TRUE	TRUE	31218
OASIS3	HIST_CNO_NOTIFICATION_OPTIONS	CNO_SIX_MONTHLY_YN	CHAR	1	N	2	0	TRUE	TRUE	31218
OASIS3	HIST_CNO_NOTIFICATION_OPTIONS	CNO_ESTATE_ADMIN_COMPLETE_YN	CHAR	1	N	2	0	TRUE	TRUE	31218
OASIS3	HIST_CNO_NOTIFICATION_OPTIONS	CNO_ESTATE_ADMIN_RE_OPENED_YN	CHAR	1	N	2	0	TRUE	TRUE	31218
OASIS3	HIST_CNO_NOTIFICATION_OPTIONS	CNO_REALISATION_OF_FUNDS_YN	CHAR	1	N	2	0	TRUE	TRUE	31218
OASIS3	HIST_CNO_NOTIFICATION_OPTIONS	CNO_FILING_CLAIM_LRGE_CLAIM_YN	CHAR	1	N	2	0	TRUE	TRUE	31218
OASIS3	HIST_CNO_NOTIFICATION_OPTIONS	CNO_LAST_UPDATED_BY	VARCHAR2	250	N	1847	0	TRUE	TRUE	31218
OASIS3	HIST_CNO_NOTIFICATION_OPTIONS	CNO_LAST_UPDATED_NAME	VARCHAR2	401	N	1835	0	TRUE	TRUE	31218
OASIS3	HIST_CNO_NOTIFICATION_OPTIONS	CNO_LAST_UPDATED	DATE	7	N	27768	0	TRUE	FALSE	31218
OASIS3	HIST_CNO_NOTIFICATION_OPTIONS	CNO_VERSION	NUMBER	22	N	51	0	TRUE	TRUE	31218
OASIS3	HIST_CNO_NOTIFICATION_OPTIONS	CNO_THREE_MONTH_ALERT_SENT	DATE	7	Y	2940	9366	FALSE	TRUE	31218
OASIS3	HIST_CNO_NOTIFICATION_OPTIONS	CNO_SIX_MONTH_ALERT_SENT	DATE	7	Y	1813	26804	FALSE	TRUE	31218
OASIS3	HIST_CNO_NOTIFICATION_OPTIONS	ACTION	CHAR	1	N	2	0	TRUE	TRUE	31218
OASIS3	HIST_CNO_NOTIFICATION_OPTIONS	AUDITED_DATE	DATE	7	N	26670	0	TRUE	FALSE	31218
OASIS3	HIST_COI_CORRESPONDENCE_ITEMS	HIST_ID	NUMBER	22	N	42	0	TRUE	FALSE	42
OASIS3	HIST_COI_CORRESPONDENCE_ITEMS	COI_ID	NUMBER	22	N	42	0	TRUE	FALSE	42
OASIS3	HIST_COI_CORRESPONDENCE_ITEMS	COI_FOL_ID	NUMBER	22	N	42	0	TRUE	FALSE	42
OASIS3	HIST_COI_CORRESPONDENCE_ITEMS	COI_GC_ID	NUMBER	22	N	42	0	TRUE	FALSE	42
OASIS3	HIST_COI_CORRESPONDENCE_ITEMS	COI_GC_ID_EMAIL	NUMBER	22	Y	42	0	TRUE	FALSE	42
OASIS3	HIST_COI_CORRESPONDENCE_ITEMS	COI_FILE_NAME	VARCHAR2	200	Y	20	0	TRUE	FALSE	42
OASIS3	HIST_COI_CORRESPONDENCE_ITEMS	COI_CREATED	DATE	7	N	42	0	TRUE	FALSE	42
OASIS3	HIST_COI_CORRESPONDENCE_ITEMS	COI_CREATED_BY	VARCHAR2	250	N	10	0	TRUE	FALSE	42
OASIS3	HIST_COI_CORRESPONDENCE_ITEMS	COI_CREATED_NAME	VARCHAR2	401	N	11	0	TRUE	FALSE	42
OASIS3	HIST_COI_CORRESPONDENCE_ITEMS	COI_LAST_UPDATED	DATE	7	N	42	0	TRUE	FALSE	42
OASIS3	HIST_COI_CORRESPONDENCE_ITEMS	COI_LAST_UPDATED_BY	VARCHAR2	240	N	10	0	TRUE	FALSE	42
OASIS3	HIST_COI_CORRESPONDENCE_ITEMS	COI_LAST_UPDATED_NAME	VARCHAR2	401	N	11	0	TRUE	FALSE	42
OASIS3	HIST_COI_CORRESPONDENCE_ITEMS	COI_VERSION	VARCHAR2	240	N	1	0	TRUE	FALSE	42
OASIS3	HIST_COI_CORRESPONDENCE_ITEMS	COI_GCS_ID	NUMBER	22	Y	42	0	TRUE	FALSE	42
OASIS3	HIST_COI_CORRESPONDENCE_ITEMS	ACTION	CHAR	1	N	1	0	TRUE	FALSE	42
OASIS3	HIST_COI_CORRESPONDENCE_ITEMS	AUDITED_DATE	DATE	7	N	12	0	TRUE	FALSE	42
OASIS3	HIST_COMPLETED_TRANS_CHANGES	CTC_ID	NUMBER	22	N	11863	0	TRUE	FALSE	11863
OASIS3	HIST_COMPLETED_TRANS_CHANGES	CTC_LAST_UPDATED	DATE	7	N	4879	0	TRUE	FALSE	11863
OASIS3	HIST_COMPLETED_TRANS_CHANGES	CTC_LAST_UPDATED_BY	VARCHAR2	250	N	14	0	TRUE	TRUE	11863
OASIS3	HIST_COMPLETED_TRANS_CHANGES	CTC_LAST_UPDATED_NAME	VARCHAR2	401	N	15	0	TRUE	TRUE	11863
OASIS3	HIST_COMPLETED_TRANS_CHANGES	CTC_TSN_ID	NUMBER	22	N	10955	0	TRUE	FALSE	11863
OASIS3	HIST_COMPLETED_TRANS_CHANGES	CTC_OLD_GST_AMOUNT	NUMBER	22	Y	2535	2651	FALSE	TRUE	11863
OASIS3	HIST_COMPLETED_TRANS_CHANGES	CTC_NEW_GST_AMOUNT	NUMBER	22	Y	1006	2651	FALSE	TRUE	11863
OASIS3	HIST_COMPLETED_TRANS_CHANGES	CTC_TC_ID_OLD	NUMBER	22	Y	170	9030	FALSE	TRUE	11863
OASIS3	HIST_COMPLETED_TRANS_CHANGES	CTC_TC_ID_NEW	NUMBER	22	Y	159	9030	FALSE	TRUE	11863
OASIS3	HIST_COMPLETED_TRANS_CHANGES	CTC_REASON	VARCHAR2	1000	Y	621	0	TRUE	TRUE	11863
OASIS3	HIST_COR_CHARGE_OUT_RATES	HIST_ID	NUMBER	22	N	204	0	TRUE	FALSE	204
OASIS3	HIST_COR_CHARGE_OUT_RATES	COR_ID	NUMBER	22	N	153	0	TRUE	FALSE	204
OASIS3	HIST_COR_CHARGE_OUT_RATES	COR_EST_ID	NUMBER	22	N	16	0	TRUE	TRUE	204
OASIS3	HIST_COR_CHARGE_OUT_RATES	COR_TMT_ID	NUMBER	22	N	4	0	TRUE	TRUE	204
OASIS3	HIST_COR_CHARGE_OUT_RATES	COR_DATE_FROM	DATE	7	N	5	0	TRUE	TRUE	204
OASIS3	HIST_COR_CHARGE_OUT_RATES	COR_RATE	NUMBER	22	N	12	0	TRUE	TRUE	204
OASIS3	HIST_COR_CHARGE_OUT_RATES	COR_VERSION	NUMBER	22	N	1	0	TRUE	TRUE	204
OASIS3	HIST_COR_CHARGE_OUT_RATES	COR_LAST_UPDATED	DATE	7	N	5	0	TRUE	TRUE	204
OASIS3	HIST_COR_CHARGE_OUT_RATES	COR_LAST_UPDATED_BY	VARCHAR2	250	N	2	0	TRUE	TRUE	204
OASIS3	HIST_COR_CHARGE_OUT_RATES	COR_LAST_UPDATED_NAME	VARCHAR2	401	N	2	0	TRUE	TRUE	204
